ticker,category,days_of_data,ytd_return_pct,annualized_volatility_pct,current_price,avg_daily_volume
ARHS,STOCK,41,22.573609596510362,79.49804114592419,11.24,2249854.3658536584
ASYS,STOCK,41,24.736842105263154,79.35759376550516,5.925,60835.78048780488
CEPO,STOCK,41,-11.629881154499145,78.88485762794045,10.41,752307.756097561
ADUR,STOCK,41,27.34463276836158,78.24926528877842,11.27,241854.73170731709
ATRA,STOCK,41,43.82284382284382,77.857909004956,12.34,59711.0
ALGS,STOCK,41,41.59999999999999,76.62725829669138,10.62,79576.19512195123
AMR,STOCK,41,24.888730639131214,76.20020842240656,140.3,414028.7073170732
AREN,STOCK,41,-11.127596439169139,75.17428265591994,5.99,212795.82926829267
BLZE,STOCK,41,49.45255474452553,75.02632941627755,8.19,526308.6829268293
ACMR,STOCK,41,-1.4295925661186637,74.8839378572983,27.58,1290047.3414634147
ATKR,STOCK,41,-21.971754481260184,74.00108491741679,57.46,626650.6829268293
BMBL,STOCK,41,-3.78548895899054,73.81461726025162,6.1,3733941.463414634
BOOM,STOCK,41,-20.28639618138426,73.70609165105063,6.68,189293.29268292684
CC,STOCK,41,23.349436392914658,73.14130848145196,15.32,4026556.487804878
CCOI,STOCK,41,-25.005078204346937,73.02263371632854,36.92,1315783.7073170731
CBIO,STOCK,41,-10.529758011772397,72.94962638751858,13.68,116372.70731707317
BYRN,STOCK,41,-38.02145411203814,72.78516131245858,20.8,670972.8780487805
ACTU,STOCK,41,44.75873544093177,72.51433910554107,8.7,80008.9268292683
BBNX,STOCK,41,41.94029850746268,71.34976015775433,19.02,579143.2195121951
AMWL,STOCK,41,-17.279411764705884,71.25880986566993,6.75,61288.560975609755
AMBC,STOCK,41,18.121693121693124,71.085901129021,8.93,933968.3902439025
CABO,STOCK,41,22.170793797732014,70.56810311847447,158.37,194991.07317073172
CADL,STOCK,41,17.43486973947896,70.31224731440895,5.86,788211.6585365854
ACB,STOCK,41,16.704288939051924,70.2996422066558,5.17,1509228.6829268292
BROS,STOCK,41,9.793891981344975,70.26583656206479,72.98,3363208.7560975607
AEYE,STOCK,41,6.190885640584685,70.2349950408706,12.35,114533.53658536586
ALTG,STOCK,41,9.986504723346831,69.68285098358443,8.15,266384.73170731706
AVD,STOCK,41,35.338345864661655,69.35689013719123,5.4,246060.43902439025
ALGT,STOCK,41,16.377910124526267,68.89180861383328,64.485,457401.7073170732
BNED,STOCK,41,-22.34982332155478,68.49772493459376,8.79,460684.9756097561
AORT,STOCK,41,44.30505117200397,68.41056999223989,43.71,471662.4146341463
ASLE,STOCK,41,39.10891089108912,68.39560958330293,8.43,446346.7804878049
ALB,STOCK,41,21.435114503816806,68.28235959317026,79.54,4817188.731707317
AAON,STOCK,41,11.309442703365576,67.99422866792189,81.69,1393320.8048780488
ATRO,STOCK,41,14.523212045169382,67.96631993635978,36.51,658334.2195121951
CAI,STOCK,41,37.80625706747079,67.74198607172032,36.56,627886.731707317
ACOG,STOCK,41,-27.491103202846972,67.58216874266107,8.15,56668.365853658535
AVXL,STOCK,41,-5.105105105105103,67.41784488976434,9.48,1042505.6585365854
BWMX,STOCK,41,55.46511627906976,66.84761443569411,13.37,72979.34146341463
AIN,STOCK,41,-12.035598248340165,66.22530665240967,62.27,309070.1951219512
BVS,STOCK,41,5.86510263929618,65.72995088001409,7.22,490771.9512195122
CERT,STOCK,41,-2.470265324794141,65.54700499706992,10.66,1440898.243902439
BRKR,STOCK,41,-19.48146353283258,65.37010698700006,33.23,3276587.6097560977
BHC,STOCK,41,11.79039301310043,65.11934190141025,7.68,3074544.463414634
ASPN,STOCK,41,5.047318611987387,65.10984759096208,6.66,2278420.9024390243
AZTA,STOCK,41,-4.040725421571746,64.87277540428586,30.16,638201.512195122
ALKT,STOCK,41,-18.836748182419043,64.25439501678773,24.56,1467856.1951219512
ALLT,STOCK,41,-12.486427795874052,63.945993857839866,8.06,666796.6829268293
ADTN,STOCK,41,-2.795031055900617,63.89052243754273,9.39,1073814.9512195121
AUDC,STOCK,41,-3.746097814776269,63.88148389440563,9.25,151450.39024390245
ASTS,STOCK,41,6.719194572116438,63.76176605410181,48.76,9647259.68292683
BTDR,STOCK,41,8.495238095238097,63.56247654734415,14.24,3891136.2195121953
BAX,STOCK,41,-18.592118558437182,63.454355616630096,24.17,8289202.682926829
AMLX,STOCK,41,47.63313609467457,63.25045053686221,9.98,1392488.0975609757
AHL,STOCK,41,20.718050065876152,62.95512905040397,36.65,579633.0
BAND,STOCK,41,-3.2360406091370546,62.870889736823145,15.25,268780.9024390244
APLS,STOCK,41,61.71067738231917,61.95271128565321,28.17,2516182.1707317075
ADSE,STOCK,41,-2.325581395348834,61.470298221403155,11.34,71732.60975609756
BBW,STOCK,41,15.227053140096622,60.71804786543697,59.63,250290.07317073172
AMPH,STOCK,41,34.7769028871391,60.59068038765311,30.81,550706.3902439025
ACHC,STOCK,41,0.557461406518006,60.520003865283975,23.45,2140329.6097560977
AEBI,STOCK,41,-1.0717230008244087,60.47604738093635,12.0,488501.56097560975
BCAX,STOCK,41,32.07547169811322,60.4760175770896,11.9,313415.9268292683
ATXS,STOCK,41,6.290322580645157,60.03541988946043,6.59,256645.17073170733
BILL,STOCK,41,-1.6003369130343337,59.876719896919774,46.73,3144353.0975609757
AES,STOCK,41,16.406250000000007,59.46536529182184,13.41,12546150.512195121
AMBA,STOCK,41,22.11377154186366,58.53101236952789,80.07,787445.5365853659
AXON,STOCK,41,-7.301535853196363,58.46260714841098,743.59,659272.268292683
CAVA,STOCK,41,-22.199810156620796,58.328775183300976,65.57,4851949.219512195
ARVN,STOCK,41,1.412066752246474,58.29776197245191,7.9,1884443.1463414633
ANGI,STOCK,41,9.203980099502491,57.8074060015206,17.56,708046.6829268293
AVPT,STOCK,41,-13.937466878643361,57.803966561811635,16.24,1441732.268292683
AMKR,STOCK,41,11.473880597014913,57.56400360318952,23.9,2108928.3658536584
ARIS,STOCK,41,3.131703131703133,57.21668816245056,24.04,1129542.0487804879
CCSI,STOCK,41,11.583824768323506,57.04715622907505,26.49,151826.9756097561
AXL,STOCK,41,37.32718894009217,57.043488827814556,5.96,3841023.6341463416
BRSL,STOCK,41,-4.091174751607244,56.94270342037101,16.41,2475057.2682926827
CARL,STOCK,29,-6.689655172413797,56.804635711726704,13.53,293162.0689655172
BNTC,STOCK,41,2.1126760563380294,56.64506798144549,13.775,62025.58536585366
CECO,STOCK,41,52.80295401141324,56.58672859558707,45.52,398672.46341463417
CBLL,STOCK,41,-33.604651162790695,56.48122999592016,11.42,302306.6341463415
CERO,STOCK,41,-17.040358744394617,56.38510310457515,7.4,60991.243902439026
AUPH,STOCK,41,56.35876840696118,56.24905218706877,11.68,2280443.463414634
APPF,STOCK,41,13.610499646965987,56.19705805382029,273.54,334724.2926829268
CE,STOCK,41,-20.70567986230637,56.18452964495938,46.07,2208779.8292682925
CDRE,STOCK,41,-2.860735617730274,56.15941993777369,30.9,318363.53658536583
CDTX,STOCK,41,32.07039337474121,56.04231031074121,63.79,552325.243902439
ASMB,STOCK,41,30.010775862068968,55.97070521797845,24.13,93898.75609756098
CBZ,STOCK,41,-13.15789473684211,55.92402778216318,64.02,618785.0243902439
APP,STOCK,41,39.631884057971014,55.91650766527305,481.73,5319232.951219512
AXGN,STOCK,41,38.292253521126774,55.90128992307343,15.71,1589390.4390243902
BIO,STOCK,41,17.6677730106047,55.880857337560094,290.71,287460.9756097561
AMWD,STOCK,41,17.349177330895785,55.02026985129833,64.19,206147.24390243902
BLBD,STOCK,41,26.47843485993776,54.98255330858982,56.89,647369.0487804879
BWIN,STOCK,41,-20.63253012048193,54.938323082503345,31.62,844015.7804878049
CELH,STOCK,41,34.40577806959947,54.88830828168495,61.41,6270921.756097561
BTU,STOCK,41,15.724137931034491,54.58551202796307,16.78,4996275.12195122
CBRL,STOCK,41,-16.40696608615948,54.134745690343664,54.72,1259216.7073170731
ALVO,STOCK,41,-11.862527716186246,54.10248729319077,7.95,416336.85365853657
ACVA,STOCK,41,-27.82608695652175,53.567100873098674,11.62,2350569.536585366
ARDT,STOCK,41,-4.736842105263164,53.5636392654016,12.67,433834.34146341466
ARCB,STOCK,41,-8.026249369005553,53.558776646328596,72.88,360245.1219512195
CAR,STOCK,41,-11.194358748347302,53.5318150606263,161.2,1108361.975609756
BELFB,STOCK,41,36.96988012491186,53.36799728270264,135.97,157589.63414634147
AAP,STOCK,41,9.867207672445595,53.1711823180825,59.57,2307501.43902439
ARQT,STOCK,41,14.413741598207617,52.519640408108316,15.32,1628345.3902439023
ANIP,STOCK,41,44.96995840394392,52.2029746430457,94.1,533325.6585365854
ARKO,STOCK,41,11.479028697571735,51.72760536661095,5.05,427869.65853658534
ATI,STOCK,41,-10.517300445357993,51.71413021454363,78.36,1976515.0487804879
AGX,STOCK,41,6.964200477326971,51.67604389712916,224.09,382282.51219512196
AMN,STOCK,41,-3.438530381535565,51.63868588698689,20.5,935862.243902439
CALM,STOCK,41,14.679715302491111,51.324528894444676,116.01,888062.5609756098
ARDX,STOCK,41,47.126436781609215,51.142829823348436,6.4,4209197.8292682925
CAL,STOCK,41,11.61387631975868,51.046321014851216,14.8,678436.0731707317
BWXT,STOCK,41,11.294248556923298,50.95836064890973,160.03,1189288.4390243902
ANET,STOCK,41,33.901645806642364,50.83224660311121,135.87,8917506.146341464
BZH,STOCK,41,7.207596029348287,50.56177567031291,24.84,355939.26829268294
ATLC,STOCK,41,15.293708724365665,50.36149471503798,66.34,59005.68292682927
AMPL,STOCK,41,-15.342250196695522,50.31956607544144,10.76,1572690.5853658537
AOSL,STOCK,41,6.360557019194585,50.09448116322757,28.26,221321.17073170733
ALHC,STOCK,41,26.636225266362253,49.670529000184935,16.64,3361476.6829268294
BEAM,STOCK,41,-14.963503649635044,49.37847941839425,16.31,2432014.0975609757
AAUC,STOCK,41,0.9252669039145835,49.367455035684436,14.18,128247.14634146342
AVDL,STOCK,41,68.503937007874,49.13103591254809,14.98,1208096.6585365853
BMI,STOCK,41,-24.449918583775208,49.121511655817365,180.95,391026.39024390245
CARS,STOCK,41,5.289256198347112,49.108451644277785,12.74,816529.2926829269
ALK,STOCK,41,23.769033023531744,49.0785913640298,62.59,2525510.951219512
AURA,STOCK,41,2.4350649350649265,48.773641284202995,6.31,154397.24390243902
BLDR,STOCK,41,10.011212558065044,48.75880737392318,137.36,2124919.024390244
CCRD,STOCK,41,-8.248472505091648,48.757458274081344,27.03,91730.75609756098
ACLS,STOCK,41,12.191684284707529,48.52212928410984,79.6,501011.9512195122
BXC,STOCK,41,2.743637492240854,48.40185701283923,82.76,124576.34146341463
AS,STOCK,41,-0.7308796658835842,48.096698220230316,38.03,3884268.2682926827
AZ,STOCK,41,-8.542713567839193,48.06304531805975,9.1,227034.0487804878
BLFS,STOCK,41,16.185236130215504,47.96318849021699,25.34,506014.1951219512
CENTA,STOCK,41,6.244057052297947,47.92039355992664,33.52,414093.8292682927
BHFAO,STOCK,41,-4.058272632674285,47.67699266338329,18.44,113094.53658536586
ATRC,STOCK,41,15.060240963855422,47.52987474388154,36.29,550008.4146341464
CCS,STOCK,41,10.211086322292767,47.27719569969919,64.22,350109.26829268294
AHCO,STOCK,41,-1.0810810810810774,47.211845434397105,9.15,1089657.2926829269
AVNS,STOCK,41,1.0989010989011057,47.02661083107307,11.96,641130.4146341464
ACEL,STOCK,41,-5.7071960297766715,46.67088475143989,11.4,362794.73170731706
ALDX,STOCK,41,32.18390804597702,46.631958747942946,5.75,1017473.9268292683
BC,STOCK,41,9.109659676864897,46.617325586251475,63.48,894425.5365853659
AMCX,STOCK,41,21.17647058823529,46.59727278293626,7.21,612829.4146341464
ANF,STOCK,41,3.548096418112194,46.597245158055706,91.93,2058101.8048780488
CENT,STOCK,41,3.7401574803149553,46.25027660706591,36.89,67961.19512195123
ASO,STOCK,41,3.556485355648542,46.240999571075456,49.5,1496235.0731707318
ARMN,STOCK,41,22.20670391061452,46.12666982033563,8.75,1453942.0731707318
ASGN,STOCK,41,8.494753833736885,46.11255831869519,53.77,595099.512195122
AU,STOCK,41,21.301898602128105,46.062426834469285,58.14,2720898.6097560977
ASAN,STOCK,41,-2.4526979677645384,45.944317432524315,13.92,3512703.2926829266
AIR,STOCK,41,8.172804532577919,45.89017863571237,76.37,437042.48780487804
APGE,STOCK,41,-3.5168195718654496,45.864005197341285,37.86,833087.3414634146
BRZE,STOCK,41,-4.855735397607328,45.8324487920089,27.04,1258116.5609756098
CEVA,STOCK,41,-0.6824385805277622,45.830359801246566,21.83,260231.41463414635
ALNY,STOCK,41,37.90762965476815,45.20237871537446,447.0,1152339.9512195121
ASIC,STOCK,41,2.581834946980169,45.10234179788792,22.25,102257.87804878049
AGIO,STOCK,41,11.474013064470318,44.988098062262914,39.25,837348.1707317074
CAMT,STOCK,41,-11.84269662921349,44.821091570684544,78.46,362678.9024390244
CENX,STOCK,41,18.072945019052806,44.672732251539124,21.69,1539610.1463414633
ABEO,STOCK,41,19.130434782608692,44.56013886386125,6.85,692399.8780487805
ABL,STOCK,41,31.028037383177576,44.312077986961725,7.01,651228.9024390244
APPN,STOCK,41,-1.6666666666666652,44.303188104782045,30.68,997368.0487804879
ANAB,STOCK,41,-12.110874200426439,43.89630807593037,20.61,482172.6341463415
AA,STOCK,41,3.790674270379076,43.632827449361386,30.94,5757880.560975609
BBIO,STOCK,41,14.942528735632186,43.592279177096025,50.0,2679486.9024390243
ALX,STOCK,41,-2.027230167933685,43.498595596459104,228.11,51791.73170731707
ADPT,STOCK,41,9.369676320272568,43.24894984553595,12.84,1935028.268292683
APEI,STOCK,41,3.037383177570094,43.17258263572044,30.87,281913.1707317073
AVBP,STOCK,41,-1.6360932077342678,43.07856820954379,19.84,267819.1219512195
ADMA,STOCK,41,-3.8031319910514525,43.05395327305665,17.2,2938897.3414634145
BKV,STOCK,41,4.825737265415558,43.0415663910231,23.46,334920.46341463417
BHFAN,STOCK,41,-1.13107119095143,42.92468949223993,14.86,188914.0
AMAT,STOCK,41,-17.407485061327186,42.81867058873805,157.57,7247750.585365853
ANGO,STOCK,41,13.819368879216556,42.184524273041845,10.46,599654.7804878049
ADEA,STOCK,41,3.6882393876130912,42.08483075201498,14.9,526335.268292683
CEPU,STOCK,41,-8.606921029281269,42.078237391264146,10.3,244890.92682926828
AVAV,STOCK,41,-0.2990778433164405,41.88462040281568,240.02,1227291.219512195
ALNT,STOCK,41,19.319081551860652,41.75753539526262,45.21,186625.0487804878
CGAU,STOCK,41,14.789687924016292,41.69019914970558,8.46,1265201.9512195121
BALY,STOCK,41,-11.161116111611163,41.55177717848574,9.87,56717.19512195122
BCC,STOCK,41,-4.63590883824347,41.28467717225726,85.78,372762.9512195122
AGCO,STOCK,41,-1.6764922623434115,41.25550331292053,106.74,814753.243902439
CART,STOCK,41,-10.214943705220065,41.240098578862266,43.86,4639556.926829268
ASUR,STOCK,41,-23.262279888785915,41.23366288371426,8.28,102236.31707317074
AESI,STOCK,41,-16.395864106351542,41.22190618745718,11.32,1402403.1219512196
BHFAM,STOCK,41,1.1380880121396082,41.19565773915455,13.33,76854.09756097561
ACA,STOCK,41,8.009844501622101,41.083693471073964,96.55,298605.4146341463
BLKB,STOCK,41,0.8121360711002162,40.82809172162562,65.79,308953.8780487805
ASTE,STOCK,41,11.657844080846964,40.58258450109519,46.405,195938.9024390244
BBWI,STOCK,41,-9.8780487804878,40.40855783166439,29.56,5271838.0
AAMI,STOCK,41,32.91205897840969,39.93638173137355,50.48,258471.0975609756
ALGM,STOCK,41,-13.841807909604517,39.774688547812374,30.5,1853072.3902439023
APA,STOCK,41,22.82328696548171,39.76306535111442,23.84,6765750.12195122
BBCP,STOCK,41,6.279434850863414,39.63564007689801,6.77,86312.51219512195
AOUT,STOCK,41,-3.0710172744721715,39.62142023191194,10.1,67250.9756097561
AII,STOCK,41,12.606959498003405,39.620534945670066,19.74,83762.0243902439
AVNW,STOCK,41,-7.853618421052633,39.553438909024344,22.41,94816.17073170732
BKD,STOCK,41,15.246636771300443,39.489414954320864,7.71,2788911.1951219514
BCO,STOCK,41,19.93861784315801,39.45046890788428,113.33,299320.9756097561
AR,STOCK,41,-12.344678552133981,39.448843423526036,32.45,5237324.707317073
ABG,STOCK,41,-0.3892427459306476,39.330803632572355,253.35,194478.82926829267
ASIX,STOCK,41,-14.034369885433714,38.95503962125076,21.01,239932.92682926828
BTSG,STOCK,41,8.545454545454541,38.92456848758041,23.88,2175296.56097561
AKRO,STOCK,41,-11.801242236024855,38.52327382108995,45.44,950840.1951219512
CARR,STOCK,41,-14.924973204715972,38.42326836448157,63.5,5034195.8292682925
ALKS,STOCK,41,0.5815942524803221,38.20866323088375,29.4,1766263.536585366
AGYS,STOCK,41,-5.970801643500304,38.14425886495882,107.56,227891.0243902439
ADSK,STOCK,41,1.2210205829184049,38.049244492595015,319.16,1771035.6585365853
ARCO,STOCK,41,-9.765625,37.97609217286708,6.93,1451207.9268292682
AMRK,STOCK,41,4.571682201509088,37.96671895670609,23.56,183519.21951219512
AVNT,STOCK,41,10.497737556561098,37.787521945191955,36.63,734078.0975609756
BCRX,STOCK,41,-5.365296803652975,37.61082805821027,8.29,3024159.975609756
BLD,STOCK,41,21.481567691815297,37.588755071960875,417.52,418802.0
BBUC,STOCK,41,6.341618865519434,37.47536384716686,33.37,95927.34146341463
CCB,STOCK,41,11.758951281549596,37.42307768407551,114.24,132670.51219512196
ATEX,STOCK,41,-7.318070318887977,37.260795293423485,22.67,204725.0243902439
CBT,STOCK,41,5.813801230849807,37.25344672745845,80.81,377001.68292682926
AEIS,STOCK,41,6.500256203791813,37.23410516915337,145.49,418345.60975609755
CAC,STOCK,41,-6.181733674180812,36.976009381002434,40.37,74239.24390243902
ARLO,STOCK,41,7.425149700598814,36.89034012655043,17.94,1467627.268292683
CCJ,STOCK,41,0.30589174092300037,36.56369203623309,75.42,4494285.634146341
BWMN,STOCK,41,42.16582064297799,36.52524634120732,42.01,160264.21951219512
CACC,STOCK,41,-3.727793965598278,36.457990387100345,512.12,109142.19512195123
BFH,STOCK,41,9.900990099009887,36.406528168852745,65.49,625685.6097560975
BWLP,STOCK,41,21.3206046141607,36.257841346976825,15.25,363035.5853658537
AGI,STOCK,41,15.404040404040403,36.18098704360177,31.99,3445898.1707317075
BKR,STOCK,41,16.039907904834987,36.089693217119304,45.36,6944712.146341464
BCBP,STOCK,41,-4.580152671755725,35.80636278681706,8.75,68399.65853658537
AUGO,STOCK,34,25.484536082474225,35.78680193742082,30.43,256225.9411764706
AXSM,STOCK,41,14.85581395348837,35.739423400179426,123.47,626847.3658536585
BDC,STOCK,41,5.87005602475123,35.493086430037444,126.61,316430.0
CAAP,STOCK,41,2.8654686741136466,35.46666522154819,21.18,124976.82926829268
BHF,STOCK,41,-8.954635108481273,35.27877625052951,46.16,780146.487804878
AMAL,STOCK,41,-14.000604777744178,35.26534143235622,28.44,174374.8536585366
ALC,STOCK,41,-9.827188940092167,35.26319229194271,78.27,2055170.268292683
ARW,STOCK,41,-5.0917748252822435,35.1337412606924,123.58,469660.0243902439
APTV,STOCK,41,8.829654310703873,35.03962500779279,78.39,2567808.926829268
ADUS,STOCK,41,4.565178087145179,34.969971484523384,115.67,163603.39024390245
BFAM,STOCK,41,-1.134425110883656,34.87623893004392,115.91,606047.2195121951
CCRN,STOCK,41,4.235294117647053,34.763719652956496,13.29,255617.8536585366
BIIB,STOCK,41,7.300391915776531,34.464869557781576,139.63,1425013.9512195121
AIZ,STOCK,41,12.02359820403049,34.34876408826428,214.57,424683.7804878049
CARG,STOCK,41,4.381752701080434,34.07987180740838,34.78,1006524.9268292683
BOOT,STOCK,41,11.858047850421304,34.070593360516845,181.87,636303.9512195121
ADNT,STOCK,41,11.136363636363633,34.052126601868984,24.45,1182600.3170731708
ATEN,STOCK,41,-12.908086388749373,33.73633253080096,17.34,828270.487804878
AGM,STOCK,41,4.094686476957943,33.640263574361015,206.68,82171.0243902439
